0.6009824242,0.0002039694624,0.0001542964349
0.6017897251,0.00127064049,0.001017890507
0.6023922335,0.002403244318,0.002008341765
0.6027688087,0.003583769883,0.003085933284
0.6029063887,0.004792816597,0.004207935605
0.6028003968,0.006010160169,0.005330094088
0.6024548856,0.007215336458,0.006408148057
0.60188241,0.008388234156,0.007399349494
0.6011036244,0.009509656803,0.008263951968
0.6001466179,0.0105618979,0.008966611016
0.5990459992,0.01152931905,0.009477656995
0.5978417474,0.01239891992,0.009774197741
0.5965778527,0.01316087711,0.009841010064
0.5953007836,0.01380902882,0.009671184224
0.5940578194,0.01434125902,0.009266479611
0.5928953091,0.01475977533,0.008637369004
0.5918569144,0.01507120177,0.007802750029
0.5909819163,0.01528653724,0.006789324836
0.5903036485,0.01542086485,0.005630654191
0.5898481366,0.01549281984,0.004365917959
0.5896330166,0.01552384048,0.003038425725
0.5896667913,0.01553723402,0.001693939656
0.589948468,0.01555712796,0.0003788849483
0.5904675969,0.01560737831,-0.0008614697268
0.5912047099,0.01571041878,-0.001984777944
0.592132136,0.01588624769,-0.002953247561
0.5932151495,0.01615158791,-0.003735067036
0.5944133826,0.01651927963,-0.004305569219
0.5956824324,0.01699791981,-0.004648091088
0.5969755808,0.01759173049,-0.004754504034
0.5982455568,0.0183006061,-0.004625408702
0.5994462698,0.01912031629,-0.004270002415
0.6005344567,0.02004281312,-0.003705638926
0.6014711845,0.02105665301,-0.002957111691
0.6022231671,0.02214748573,-0.0020556969
0.602763861,0.0232985984,-0.001038001548
0.6030743231,0.02449148502,5.53419997e-05
0.6031438117,0.02570642024,0.001181097256
0.6029701222,0.02692303481,0.002294916174
0.6025596589,0.02812090725,0.003352856987
0.6019272328,0.02928015071,0.004312895571
0.601095589,0.03038198724,0.005136389451
0.6000946758,0.03140933273,0.005789443644
0.5989606639,0.03234736854,0.006244140505
0.5977347383,0.03318408999,0.006479593632
0.5964616891,0.03391082687,0.006482775223
0.5951883391,0.03452269921,0.006249084946
0.5939618512,0.03501895891,0.005782623158
0.5928279808,0.03540322405,0.005096148202
0.5918293312,0.03568352076,0.00421069895
0.5910036879,0.03587217281,0.003154887493
0.5903825039,0.03598543854,0.001963872575
0.5899896094,0.03604291832,0.0006780505769
0.589840216,0.03606679036,-0.0006584878419
0.5899402733,0.03608079362,-0.001999670844
0.5902862141,0.03610910205,-0.003299247977
0.5908651053,0.03617518923,-0.004512600063
0.5916551924,0.03630074961,-0.005598474114
0.5926268108,0.03650473545,-0.006520565539
0.5937436105,0.03680261097,-0.007248877333
0.5949640242,0.03720585062,-0.007760804302
0.5962429063,0.03772165786,-0.00804190403
0.5975332692,0.03835286588,-0.008086339211
0.5987880366,0.039098049,-0.007896985173
0.5999617588,0.0399517491,-0.00748521768
0.6010122213,0.04090483427,-0.006870399677
0.6019018987,0.04194495074,-0.006079103019
0.6025992143,0.04305702205,-0.005144095925
0.6030795777,0.04422378233,-0.004103144828
0.603326179,0.04542631845,-0.002997665818
0.6033305153,0.04664467108,-0.001871289832
0.6030926547,0.04785841686,-0.0007683627247
0.6026212317,0.04904724461,0.000267575825
0.6019331748,0.05019153431,0.001195291794
0.6010531678,0.05127294089,0.001977293284
0.6000128586,0.05227499759,0.002581156907
0.5988498232,0.05318370927,0.002980707449
0.5976062996,0.05398806696,0.003157025047
0.5963277342,0.05468054685,0.003099209195
0.5950611734,0.05525752894,0.002804876383
0.5938535521,0.05571959565,0.00228035394
0.5927499434,0.05607172239,0.001540553423
0.5917918291,0.05632327849,0.0006085091076
