0, 0, 0,5000,1250,6250,12500
0.0321946, 0.0156034, -0.00374956,5000,1250,6250,12500
0.0643891, 0.029282, -0.0121412,5000,1250,6250,12499.9
0.0965836, 0.0396944, -0.0243524,4999.96,1250.04,6250,12499.7
0.128778, 0.0458191, -0.0391863,4999.77,1250.23,6250,12500
0.16097, 0.0470542, -0.05519,4999.28,1250.72,6250,12501.7
0.19316, 0.043276, -0.0707956,4998.35,1251.65,6250,12504.9
0.225347, 0.0348511, -0.0844732,4997.1,1252.9,6250,12507.5
0.257529, 0.0226018, -0.0948781,4995.91,1254.09,6250,12504.3
0.289709, 0.0077278, -0.10098,4995.24,1254.76,6250,12489.1
0.321888, -0.00830668, -0.102164,4995.15,1254.85,6250,12459.6
0.354066, -0.0239111, -0.098287,4994.79,1255.21,6250,12422.6
0.386238, -0.037519, -0.089701,4992.18,1257.82,6250,12395.4
0.418391, -0.0477378, -0.0772232,4984.73,1265.27,6250,12401.4
0.450503, -0.0534865, -0.0620694,4970.4,1279.6,6250,12457.6
0.482552, -0.0541088, -0.0457498,4949.17,1300.83,6250,12560.8
0.514522, -0.0494536, -0.0299356,4924,1326,6250,12679.3
0.546412, -0.0399145, -0.0163049,4900.28,1349.72,6250,12759.2
0.578241, -0.0264222, -0.00637677,4883.64,1366.36,6250,12746.8
0.61004, -0.0103857, -0.00134655,4876.65,1373.35,6250,12619.6
0.641833, 0.00641828, -0.00193349,4876.05,1373.95,6250,12410.5
0.673619, 0.0220077, -0.00825611,4872.39,1377.61,6250,12206.8
0.705358, 0.034404, -0.0197516,4853.51,1396.49,6250,12114.2
0.736979, 0.041875, -0.0351575,4811.23,1438.77,6250,12196.7
0.768407, 0.0431952, -0.0525756,4748.12,1501.88,6250,12423
0.799608, 0.0378915, -0.0696378,4679.14,1570.86,6250,12663.2
0.830612, 0.0264331, -0.0837807,4624.99,1625.01,6250,12752.9
0.861504, 0.0103148, -0.0926204,4599.15,1650.85,6250,12598.8
0.89237, -0.00801727, -0.0943898,4595.8,1654.2,6250,12262.2
0.923222, -0.0254359, -0.0883715,4588.38,1661.62,6250,11951.2
0.953963, -0.0386095, -0.0752387,4544.61,1705.39,6250,11894.8
0.98443, -0.044653, -0.057188,4452.12,1797.88,6250,12161.8
1.01451, -0.0418535, -0.0377511,4334.59,1915.41,6250,12574.5
1.04422, -0.0303016, -0.0212139,4238.34,2011.66,6250,12826.4
1.07374, -0.0122095, -0.0116777,4195,2055,6250,12730.9
1.10321, 0.0082808, -0.0119364,4190.81,2059.19,6250,12396.1
1.13265, 0.0258994, -0.0224624,4174.04,2075.96,6250,12147
1.16189, 0.03559, -0.0408534,4103.8,2146.2,6250,12216.7
1.19078, 0.0341079, -0.0620756,3996.69,2253.31,6250,12494.9
1.21932, 0.0213763, -0.0796654,3912.49,2337.51,6250,12643.6
1.24771, 0.00101737, -0.0877099,3886.07,2363.93,6250,12483
1.27609, -0.0203683, -0.08303,3882.75,2367.25,6250,12210.9
1.30435, -0.0351994, -0.0667485,3836.37,2413.63,6250,12172.6
1.33228, -0.0376836, -0.0444579,3734.91,2515.09,6250,12418.6
1.35983, -0.0263649, -0.024575,3640.49,2609.51,6250,12632.7
1.38718, -0.00526644, -0.015199,3606.23,2643.77,6250,12560.2
1.41452, 0.0171851, -0.0206072,3603.53,2646.47,6250,12347
1.44175, 0.0313814, -0.0389494,3564.4,2685.6,6250,12314.6
1.46871, 0.0307677, -0.0624467,3483.84,2766.16,6250,12480.6
1.4954, 0.0152102, -0.0804479,3425.01,2824.99,6250,12554.7
1.52201, -0.00834218, -0.0842911,3415.27,2834.73,6250,12417.5
1.54859, -0.0286607, -0.0717474,3401.6,2848.4,6250,12306.2
