0, 0, 0,5000,1250,6250,12500
0.000748898, 0.000363033, 8.69471e-05,5000,1250,6250,12500
0.0014978, 0.000681572, 0.000281591,5000,1250,6250,12500
0.00224669, 0.000924578, 0.000564965,5000,1250,6250,12500
0.00299559, 0.00106837, 0.000909458,5000,1250,6250,12500
0.00374449, 0.00109895, 0.0012815,5000,1250,6250,12500
0.00449339, 0.00101332, 0.00164485,5000,1250,6250,12500
0.00524229, 0.000819838, 0.0019641,5000,1250,6250,12500
0.00599118, 0.00053735, 0.00220813,5000,1250,6250,12500
0.00674008, 0.000193382, 0.00235318,5000,1250,6250,12500
0.00748898, -0.000178551, 0.00238511,5000,1250,6250,12500
0.00823788, -0.000542207, 0.0023008,5000,1250,6250,12500
0.00898678, -0.000862153, 0.00210848,5000,1250,6250,12500
0.00973567, -0.00110721, 0.00182688,5000,1250,6250,12500
0.0104846, -0.00125351, 0.00148344,5000,1250,6250,12500
0.0112335, -0.00128679, 0.00111163,5000,1250,6250,12500
0.0119824, -0.00120381, 0.000747668,5000,1250,6250,12500
0.0127313, -0.00101265, 0.000427025,5000,1250,6250,12500
0.0134802, -0.000731946, 0.000180941,5000,1250,6250,12500
0.0142291, -0.000389042, 3.33959e-05,5000,1250,6250,12500
0.014978, -1.73521e-05, -1.23554e-06,5000,1250,6250,12500
0.0157269, 0.000346907, 8.04217e-05,5000,1250,6250,12500
0.0164758, 0.000668244, 0.000270411,5000,1250,6250,12500
0.0172247, 0.000915346, 0.00055022,5000,1250,6250,12500
0.0179736, 0.00106414, 0.000892586,5000,1250,6250,12500
0.0187225, 0.00110012, 0.00126415,5000,1250,6250,12500
0.0194713, 0.00101979, 0.0016287,5000,1250,6250,12500
0.0202202, 0.000830969, 0.00195073,5000,1250,6250,12500
0.0209691, 0.00055206, 0.00219885,5000,1250,6250,12500
0.021718, 0.000210238, 0.00234888,5000,1250,6250,12500
0.0224669, -0.00016119, 0.00238621,5000,1250,6250,12500
0.0232158, -0.000526034, 0.00230721,5000,1250,6250,12500
0.0239647, -0.000848744, 0.00211956,5000,1250,6250,12500
0.0247136, -0.00109787, 0.00184156,5000,1250,6250,12500
0.0254625, -0.00124915, 0.00150028,5000,1250,6250,12500
0.0262114, -0.00128784, 0.00112899,5000,1250,6250,12500
0.0269603, -0.00121016, 0.000763863,5000,1250,6250,12500
0.0277092, -0.00102369, 0.000440474,5000,1250,6250,12500
0.0284581, -0.000746588, 0.000190333,5000,1250,6250,12500
0.029207, -0.000405866, 3.78157e-05,5000,1250,6250,12500
0.0299559, -3.47188e-05, -2.21824e-06,5000,1250,6250,12500
0.0307048, 0.00033069, 7.41323e-05,5000,1250,6250,12500
0.0314537, 0.000654756, 0.000259428,5000,1250,6250,12500
0.0322026, 0.000905902, 0.000535614,5000,1250,6250,12500
0.0329515, 0.00105966, 0.000875779,5000,1250,6250,12500
0.0337004, 0.00110104, 0.00124678,5000,1250,6250,12500
0.0344493, 0.00102602, 0.00161246,5000,1250,6250,12500
0.0351982, 0.000841902, 0.0019372,5000,1250,6250,12500
0.0359471, 0.000566631, 0.00218935,5000,1250,6250,12500
0.036696, 0.000227027, 0.00234434,5000,1250,6250,12500
0.0374449, -0.00014382, 0.00238707,5000,1250,6250,12500
0.0381938, -0.000509774, 0.00231338,5000,1250,6250,12500
0.0389427, -0.000835178, 0.00213044,5000,1250,6250,12500
0.0396916, -0.00108833, 0.00185609,5000,1250,6250,12500
0.0404405, -0.00124455, 0.00151705,5000,1250,6250,12500
0.0411894, -0.00128863, 0.00114636,5000,1250,6250,12500
0.0419383, -0.00121627, 0.000780143,5000,1250,6250,12500
0.0426872, -0.00103452, 0.000454076,5000,1250,6250,12500
0.0434361, -0.000761084, 0.000199934,5000,1250,6250,12500
0.044185, -0.000422615, 4.24784e-05,5000,1250,6250,12500
0.0449339, -5.20889e-05, -2.94698e-06,5000,1250,6250,12500
0.0456828, 0.000314392, 6.80837e-05,5000,1250,6250,12500
0.0464317, 0.000641117, 0.000248649,5000,1250,6250,12500
0.0471806, 0.000896251, 0.000521156,5000,1250,6250,12500
0.0479295, 0.00105493, 0.000859051,5000,1250,6250,12500
0.0486784, 0.00110171, 0.00122941,5000,1250,6250,12500
0.0494273, 0.00103201, 0.00159615,4999.99,1250.01,6250,12500
0.0501762, 0.000852628, 0.00192352,4999.99,1250.01,6250,12500
0.0509251, 0.000581049, 0.00217965,4999.99,1250.01,6250,12500
0.051674, 0.000243732, 0.00233956,4999.99,1250.01,6250,12500
