0, 0, 0,50,12.5,62.5,125
0.00321946, 0.00156034, -0.000374956,50,12.5,62.5,125
0.00643892, 0.0029282, -0.00121412,50,12.5,62.5,125
0.00965837, 0.00396945, -0.0024352,50,12.5,62.5,125
0.0128778, 0.00458198, -0.00391846,50,12.5,62.5,125
0.0160973, 0.00470573, -0.00551844,50,12.5,62.5,125
0.0193167, 0.00432855, -0.00707824,50,12.5,62.5,125
0.0225362, 0.00348744, -0.00844491,50,12.5,62.5,125
0.0257557, 0.00226488, -0.00948442,50,12.5,62.5,125
0.0289751, 0.000780751, -0.0100948,50,12.5,62.5,125
0.0321946, -0.000819404, -0.0102163,50,12.5,62.5,125
0.035414, -0.00237867, -0.00983692,50,12.5,62.5,125
0.0386335, -0.00374414, -0.00899386,50,12.5,62.5,125
0.0418529, -0.00478191, -0.00776982,50,12.5,62.5,125
0.0450724, -0.00539021, -0.00628482,50,12.5,62.5,125
0.0482919, -0.0055094, -0.00468449,49.9999,12.5001,62.5,125
0.0515113, -0.00512777, -0.00312576,49.9999,12.5001,62.5,125
0.0547308, -0.00428277, -0.0017615,49.9999,12.5001,62.5,125
0.0579502, -0.00305724, -0.00072547,49.9999,12.5001,62.5,125
0.0611697, -0.00157136, -0.000119285,49.9999,12.5001,62.5,125
0.0643891, 2.91383e-05, -2.38868e-06,49.9999,12.5001,62.5,125
0.0676086, 0.00158732, -0.000386245,49.9999,12.5001,62.5,125
0.070828, 0.00295038, -0.00123321,49.9998,12.5002,62.5,124.999
0.0740475, 0.00398463, -0.00246024,49.9998,12.5002,62.5,124.999
0.0772669, 0.00458867, -0.00394699,49.9997,12.5003,62.5,125
0.0804864, 0.00470324, -0.00554768,49.9997,12.5003,62.5,125
0.0837058, 0.0043171, -0.00710531,49.9996,12.5004,62.5,125
0.0869253, 0.00346813, -0.00846715,49.9995,12.5005,62.5,125.001
0.0901447, 0.00223957, -0.00949962,49.9994,12.5006,62.5,125.001
0.0933641, 0.000751908, -0.0101015,49.9994,12.5006,62.5,125
0.0965836, -0.000848962, -0.0102137,49.9994,12.5006,62.5,124.999
0.099803, -0.00240604, -0.00982524,49.9994,12.5006,62.5,124.998
0.103022, -0.0037666, -0.00897421,49.9993,12.5007,62.5,124.998
0.106242, -0.00479722, -0.00774408,49.9992,12.5008,62.5,124.998
0.109461, -0.00539679, -0.00625546,49.9989,12.5011,62.5,124.999
0.112681, -0.0055065, -0.00465438,49.9986,12.5014,62.5,125
0.1159, -0.00511559, -0.00309786,49.9983,12.5017,62.5,125.002
0.11912, -0.00426237, -0.00173857,49.998,12.502,62.5,125.003
0.122339, -0.00303053, -0.000709856,49.9978,12.5022,62.5,125.003
0.125558, -0.00154089, -0.000112627,49.9977,12.5023,62.5,125.002
0.128778, 6.04305e-05, -5.48292e-06,49.9977,12.5023,62.5,125
0.131997, 0.00161635, -0.000398952,49.9977,12.5023,62.5,124.998
0.135216, 0.00297424, -0.00125445,49.9976,12.5024,62.5,124.996
0.138436, 0.00400086, -0.00248807,49.9974,12.5026,62.5,124.996
0.141655, 0.00459548, -0.0039788,49.9969,12.5031,62.5,124.997
0.144875, 0.00469974, -0.00558039,49.9964,12.5036,62.5,125
0.148094, 0.00430338, -0.0071357,49.9958,12.5042,62.5,125.002
0.151313, 0.00344529, -0.00849211,49.9953,12.5047,62.5,125.003
0.154532, 0.00220963, -0.00951651,49.995,12.505,62.5,125.003
0.157752, 0.000717642, -0.0101084,49.9948,12.5052,62.5,125
0.160971, -0.000884252, -0.0102095,49.9948,12.5052,62.5,124.996
0.16419, -0.00243884, -0.00981006,49.9948,12.5052,62.5,124.992
0.16741, -0.00379351, -0.00894914,49.9945,12.5055,62.5,124.989
0.170629, -0.00481529, -0.00771123,49.9939,12.5061,62.5,124.99
0.173848, -0.00540381, -0.00621782,49.993,12.507,62.5,124.994
0.177067, -0.00550128, -0.00461553,49.9918,12.5082,62.5,125
0.180287, -0.00509806, -0.00306165,49.9905,12.5095,62.5,125.007
0.183506, -0.00423371, -0.00170879,49.9895,12.5105,62.5,125.011
0.186725, -0.00299306, -0.000689816,49.9887,12.5113,62.5,125.011
0.189944, -0.00149793, -0.000104851,49.9884,12.5116,62.5,125.007
0.193163, 0.000104845, -1.14011e-05,49.9884,12.5116,62.5,125
0.196382, 0.00165782, -0.000418705,49.9883,12.5117,62.5,124.993
0.199601, 0.00300839, -0.0012868,49.988,12.512,62.5,124.988
0.20282, 0.00402384, -0.00253046,49.9872,12.5128,62.5,124.987
0.206039, 0.0046043, -0.00402749,49.9859,12.5141,62.5,124.991
0.209258, 0.00469267, -0.00563079,49.9842,12.5158,62.5,124.999
0.212477, 0.00428019, -0.00718275,49.9824,12.5176,62.5,125.006
0.215696, 0.00340734, -0.00853079,49.981,12.519,62.5,125.01
0.218915, 0.00215989, -0.00954229,49.98,12.52,62.5,125.008
